1,54.642219915632,25.180281466789
1,54.642346353461,25.179994788263
1,54.64246841598,25.179705192502
1,54.643307827099,25.177742767285
1,54.644524857269,25.174884299208
1,54.644534798098,25.174859950499
1,54.645813348626,25.171858363551
1,54.646159944968,25.171048516242
1,54.646769303352,25.169612931314
1,54.64755175558,25.167771957668
1,54.647776464463,25.167243196171
1,54.648543894312,25.165446794276
1,54.649256424713,25.163778146257
1,54.64996922941,25.16209720633
1,54.650734215983,25.160294499249
1,54.651727835837,25.1579589444
1,54.652349167192,25.156504559472
1,54.65275101781,25.15555841719
1,54.65290235794,25.155202084265
1,54.653269764571,25.154337066386
1,54.653471497844,25.153865156897
1,54.653831462196,25.153016331672
1,54.654265332278,25.152001743268
1,54.654497078578,25.151453170987
1,54.654506544952,25.151430966963
1,54.654557510641,25.15131001464
1,54.654581468769,25.151253156604
1,54.654648765381,25.151093107418
1,54.654680754651,25.151017452604
1,54.654689119392,25.150997696889
1,54.654704193589,25.150962168077
1,54.654704928448,25.150960484089
1,54.654728544082,25.150905514447
1,54.654740765708,25.150877033939
1,54.654751884303,25.15085115687
1,54.654780645361,25.150784244209
1,54.654800682354,25.15073707713
1,54.654804816105,25.150727585288
1,54.65482815036,25.150673847254
1,54.654898250174,25.150511860634
1,54.654907897515,25.15048950631
1,54.654983473903,25.150311526506
1,54.655107991573,25.150018287703
1,54.655125916507,25.149975864595
1,54.655223805367,25.149745074295
1,54.655238600876,25.149710466571
1,54.655473111259,25.149153577399
1,54.655626969324,25.148791233314
1,54.655636071473,25.148769482734
1,54.65577386802,25.148433029734
1,54.655815365519,25.148330517047
1,54.656051413272,25.147733979857
1,54.656069285747,25.14768752374
1,54.6561804532,25.147392003798
1,54.656222051081,25.147278798001
1,54.656340911036,25.146948931082
1,54.656354477426,25.146911187107
1,54.656501257989,25.146498412517
1,54.656508554263,25.14647754003
1,54.656598884916,25.146218623545
1,54.656707355896,25.145903801736
1,54.656716781261,25.145876324576
1,54.65704499249,25.144920458405
1,54.657053584238,25.144895592131
1,54.65726008929,25.144295087233
1,54.657315147731,25.14413591223
1,54.65732900324,25.144096004725
1,54.657621804359,25.143244043451
1,54.657630489985,25.143218714146
1,54.657848433054,25.142585965518
1,54.657856389646,25.142561700405
1,54.658358118151,25.141087704391
1,54.659041959016,25.139089309303
1,54.659064490346,25.139024842042
1,54.659786813902,25.13691492512
1,54.660426285765,25.135050778788
1,54.66102663794,25.133302201852
1,54.661038635246,25.133268435435
1,54.661785775748,25.131097778667
1,54.661793154881,25.131077368075
1,54.662334539726,25.12949832142
1,54.662614776398,25.128681765756
1,54.663341646272,25.12657548572
1,54.663411738452,25.126371472081
1,54.663480550215,25.126171185991
1,54.663505864811,25.126096550944
1,54.663549041143,25.125971352288
1,54.663826117397,25.125167896013
1,54.663833608401,25.125145006238
1,54.664382225362,25.123552826362
1,54.665241334337,25.121042001934
1,54.665254437808,25.121004848547
1,54.6657871931,25.119440955738
1,54.665800481479,25.119403186352
1,54.666042088219,25.118695030873
1,54.666053083291,25.118662313667
1,54.666254304627,25.118055354373
1,54.666261424949,25.118033536916
1,54.666439839896,25.117473072076
1,54.666614662301,25.116882894457
1,54.666622365709,25.116856286901
1,54.666772016499,25.116325562762
1,54.666908774354,25.115809053569
1,54.666918001944,25.115773030948
1,54.666925830627,25.115742550825
1,54.666983953053,25.115512810915
1,54.667078201845,25.115140271968
1,54.667085387266,25.115111324227
1,54.667217163443,25.114588779698
1,54.667417544718,25.113777746455
1,54.667854442809,25.112015413745
1,54.667863759111,25.11197939187
1,54.668093054765,25.111050991035
1,54.668378709912,25.109913742292
1,54.668621269749,25.10895792933
1,54.668628711855,25.108930226659
1,54.66879095619,25.108315608999
1,54.668796821341,25.108293289238
1,54.668963935335,25.107686240592
1,54.669148058386,25.10706616187
1,54.669156405486,25.107037707957
1,54.669395637624,25.106227345601
1,54.669403690968,25.106201518925
1,54.669575465286,25.105624190859
1,54.669783078709,25.10494953914
1,54.670081086186,25.103949277748
1,54.670090065638,25.103920374601
1,54.670490367333,25.102599152729
1,54.67050027302,25.102567173346
1,54.670741583551,25.101762086021
1,54.670865010058,25.101351009164
1,54.670875841942,25.101315953479
1,54.671454636461,25.099383528196
1,54.67146799317,25.09933753179
1,54.671677222927,25.098629371859
1,54.67168824213,25.09859338957
1,54.671870161502,25.097973324576
1,54.672042851363,25.09738975042
1,54.672618171757,25.095486735049
1,54.673289635972,25.093262045285
1,54.673958173718,25.091038444732
1,54.673966712102,25.091008283807
1,54.674576945928,25.088978571174
1,54.674678284327,25.088647584411
1,54.674887527315,25.087964148451
1,54.675064296699,25.087371140052
1,54.675077545129,25.08732668335
1,54.675242655743,25.086770881418
1,54.675256745836,25.086722725486
1,54.675429688457,25.086114873974
1,54.67543534903,25.086094867815
1,54.675588392976,25.085531291476
1,54.675599174918,25.085491264452
1,54.675724441441,25.085008968069
1,54.675732927365,25.084974461602
1,54.675858460676,25.084432006934
1,54.675881408099,25.084327799672
1,54.675971925646,25.083902407396
1,54.676019553275,25.083670934104
1,54.676074390497,25.083396856192
1,54.676140640338,25.083062298446
1,54.676269549222,25.082402542801
1,54.676478966269,25.081340062563
1,54.676485062872,25.08131138348
1,54.676663215977,25.0803983156
1,54.676884372254,25.079256735103
1,54.677056404072,25.078353256159
1,54.677070523627,25.07828121647
1,54.677380373285,25.076651496957
1,54.677610796563,25.075423595797
1,54.677737729351,25.074799560384
1,54.677850374394,25.07421577089
1,54.677904564699,25.073926789712
1,54.677966663343,25.073595634033
1,54.677975519928,25.073549348156
1,54.678008774137,25.073376087177
1,54.678068862741,25.073064439895
1,54.678247150104,25.072149444008
1,54.678337688733,25.071666006185
1,54.678560872895,25.070499109801
1,54.678565974646,25.070470866692
1,54.6787129843,25.069717382497
1,54.678730910635,25.069630860637
1,54.678842546403,25.069087334223
1,54.67884827257,25.069059572358
1,54.678998177,25.068374229285
1,54.679173324621,25.067627980987
1,54.679186827473,25.067574215969
1,54.679418036888,25.066665056004
1,54.679425654506,25.066636722719
1,54.679649427242,25.065846917513
1,54.679661739462,25.065805835964
1,54.679896718533,25.065018330985
1,54.67991431052,25.064959243664
1,54.680117185128,25.064317278389
1,54.680131134298,25.064273912635
1,54.680133495199,25.064267117053
1,54.68039211367,25.06352258155
